[Longitude,unit:degree] [Latitude,unit:degree]   [Gravity, unit:mGal]
   72.5000000000000        27.5000000000000       -222.825635808331     
   73.5000000000000        27.5000000000000       -265.794064680530     
   74.5000000000000        27.5000000000000       -239.330028464125     
   75.5000000000000        27.5000000000000       -227.048176813893     
   76.5000000000000        27.5000000000000       -245.531177845315     
   77.5000000000000        27.5000000000000       -236.336614019334     
   78.5000000000000        27.5000000000000       -224.527542224672     
   79.5000000000000        27.5000000000000       -233.950645935618     
   80.5000000000000        27.5000000000000       -229.695179283640     
   81.5000000000000        27.5000000000000       -328.584739696481     
   82.5000000000000        27.5000000000000       -406.188740527418     
   83.5000000000000        27.5000000000000       -424.907790174731     
   84.5000000000000        27.5000000000000       -477.586688251258     
   85.5000000000000        27.5000000000000       -441.750789251397     
   86.5000000000000        27.5000000000000       -387.959103126042     
   87.5000000000000        27.5000000000000       -410.966434842392     
   88.5000000000000        27.5000000000000       -503.948088013369     
   89.5000000000000        27.5000000000000       -489.013302894385     
   90.5000000000000        27.5000000000000       -460.472502407579     
   91.5000000000000        27.5000000000000       -473.500584260829     
   92.5000000000000        27.5000000000000       -350.228564517129     
   93.5000000000000        27.5000000000000       -321.241339033840     
   94.5000000000000        27.5000000000000       -392.872771323540     
   95.5000000000000        27.5000000000000       -423.418301335811     
   96.5000000000000        27.5000000000000       -439.280009175350     
   97.5000000000000        27.5000000000000       -548.534443427051     
   98.5000000000000        27.5000000000000       -699.307990074141     
   99.5000000000000        27.5000000000000       -687.745153876549     
   100.500000000000        27.5000000000000       -599.662821027164     
   101.500000000000        27.5000000000000       -527.751428029579     
   102.500000000000        27.5000000000000       -493.347039482081     
   103.500000000000        27.5000000000000       -416.931017121911     
   104.500000000000        27.5000000000000       -350.587764605600     
   105.500000000000        27.5000000000000       -333.364325543645     
   106.500000000000        27.5000000000000       -273.749717775052     
   107.500000000000        27.5000000000000       -301.579823291445     
   72.5000000000000        26.5000000000000       -213.924698961987     
   73.5000000000000        26.5000000000000       -230.230471290130     
   74.5000000000000        26.5000000000000       -224.121318498266     
   75.5000000000000        26.5000000000000       -233.782406235756     
   76.5000000000000        26.5000000000000       -246.461896493883     
   77.5000000000000        26.5000000000000       -239.640156570492     
   78.5000000000000        26.5000000000000       -231.240375840326     
   79.5000000000000        26.5000000000000       -245.696880294722     
   80.5000000000000        26.5000000000000       -221.187645040700     
   81.5000000000000        26.5000000000000       -298.496448225491     
   82.5000000000000        26.5000000000000       -394.398741047696     
   83.5000000000000        26.5000000000000       -385.453055968581     
   84.5000000000000        26.5000000000000       -370.571861054026     
   85.5000000000000        26.5000000000000       -362.617586157110     
   86.5000000000000        26.5000000000000       -311.566687825726     
   87.5000000000000        26.5000000000000       -264.774221014639     
   88.5000000000000        26.5000000000000       -275.684762997271     
   89.5000000000000        26.5000000000000       -223.154886744043     
   90.5000000000000        26.5000000000000       -265.262048966446     
   91.5000000000000        26.5000000000000       -290.739137642716     
   92.5000000000000        26.5000000000000       -244.717997547140     
   93.5000000000000        26.5000000000000       -398.607865594741     
   94.5000000000000        26.5000000000000       -457.202956238054     
   95.5000000000000        26.5000000000000       -348.863925884153     
   96.5000000000000        26.5000000000000       -299.913730593063     
   97.5000000000000        26.5000000000000       -441.177540950470     
   98.5000000000000        26.5000000000000       -599.613852484999     
   99.5000000000000        26.5000000000000       -552.947739641772     
   100.500000000000        26.5000000000000       -494.455430657600     
   101.500000000000        26.5000000000000       -499.918948509365     
   102.500000000000        26.5000000000000       -527.498293844954     
   103.500000000000        26.5000000000000       -448.615682925030     
   104.500000000000        26.5000000000000       -325.827815653450     
   105.500000000000        26.5000000000000       -270.303918421294     
   106.500000000000        26.5000000000000       -256.720877438597     
   107.500000000000        26.5000000000000       -311.392613683711     
   72.5000000000000        25.5000000000000       -243.425338617361     
   73.5000000000000        25.5000000000000       -234.549428884133     
   74.5000000000000        25.5000000000000       -224.777378635230     
   75.5000000000000        25.5000000000000       -230.736449592256     
   76.5000000000000        25.5000000000000       -240.153788492861     
   77.5000000000000        25.5000000000000       -249.856957573072     
   78.5000000000000        25.5000000000000       -232.396374844934     
   79.5000000000000        25.5000000000000       -237.579053525790     
   80.5000000000000        25.5000000000000       -242.212984766530     
   81.5000000000000        25.5000000000000       -303.187859830329     
   82.5000000000000        25.5000000000000       -365.791332541478     
   83.5000000000000        25.5000000000000       -358.425287500058     
   84.5000000000000        25.5000000000000       -366.419402059318     
   85.5000000000000        25.5000000000000       -419.431042277781     
   86.5000000000000        25.5000000000000       -356.009566126214     
   87.5000000000000        25.5000000000000       -243.093736228102     
   88.5000000000000        25.5000000000000       -240.348513863684     
   89.5000000000000        25.5000000000000       -211.931593482516     
   90.5000000000000        25.5000000000000       -224.719561603296     
   91.5000000000000        25.5000000000000       -228.547757010362     
   92.5000000000000        25.5000000000000       -252.571959230095     
   93.5000000000000        25.5000000000000       -345.644497170743     
   94.5000000000000        25.5000000000000       -301.559094352894     
   95.5000000000000        25.5000000000000       -248.794582155366     
   96.5000000000000        25.5000000000000       -274.914946087110     
   97.5000000000000        25.5000000000000       -388.559955924025     
   98.5000000000000        25.5000000000000       -476.213450206386     
   99.5000000000000        25.5000000000000       -472.554514383856     
   100.500000000000        25.5000000000000       -471.149707184363     
   101.500000000000        25.5000000000000       -455.271044610392     
   102.500000000000        25.5000000000000       -453.580909967571     
   103.500000000000        25.5000000000000       -346.148478229556     
   104.500000000000        25.5000000000000       -255.784796260941     
   105.500000000000        25.5000000000000       -268.364797942066     
   106.500000000000        25.5000000000000       -262.753311510147     
   107.500000000000        25.5000000000000       -287.779773329895     
   72.5000000000000        24.5000000000000       -216.647038071245     
   73.5000000000000        24.5000000000000       -212.481122855222     
   74.5000000000000        24.5000000000000       -212.975192788909     
   75.5000000000000        24.5000000000000       -253.305158514150     
   76.5000000000000        24.5000000000000       -260.593647482034     
   77.5000000000000        24.5000000000000       -226.340336249152     
   78.5000000000000        24.5000000000000       -257.630213251134     
   79.5000000000000        24.5000000000000       -328.342121374069     
   80.5000000000000        24.5000000000000       -287.203181883632     
   81.5000000000000        24.5000000000000       -265.407666042579     
   82.5000000000000        24.5000000000000       -315.845669762140     
   83.5000000000000        24.5000000000000       -360.516802324093     
   84.5000000000000        24.5000000000000       -420.875489252828     
   85.5000000000000        24.5000000000000       -431.981552656706     
   86.5000000000000        24.5000000000000       -273.677950852177     
   87.5000000000000        24.5000000000000       -151.671593171960     
   88.5000000000000        24.5000000000000       -150.149505263000     
   89.5000000000000        24.5000000000000       -83.2101558796625     
   90.5000000000000        24.5000000000000       -59.3010443285582     
   91.5000000000000        24.5000000000000       -173.881211816689     
   92.5000000000000        24.5000000000000       -320.754066487971     
   93.5000000000000        24.5000000000000       -323.406867306496     
   94.5000000000000        24.5000000000000       -249.348803825267     
   95.5000000000000        24.5000000000000       -221.150433308373     
   96.5000000000000        24.5000000000000       -241.744393329378     
   97.5000000000000        24.5000000000000       -354.730081323774     
   98.5000000000000        24.5000000000000       -406.631955920974     
   99.5000000000000        24.5000000000000       -414.030662410640     
   100.500000000000        24.5000000000000       -409.763216677629     
   101.500000000000        24.5000000000000       -389.875179036542     
   102.500000000000        24.5000000000000       -419.263430551731     
   103.500000000000        24.5000000000000       -346.111525643770     
   104.500000000000        24.5000000000000       -285.028984099900     
   105.500000000000        24.5000000000000       -279.442093827449     
   106.500000000000        24.5000000000000       -242.147028373476     
   107.500000000000        24.5000000000000       -246.476444024223     
